GPU,3.0,9.0,15.0,16.0,18.0,7.000000000000001,57.99999999999999,55.00000000000001,43.0,43.0,43.0,41.0,47.0,43.0,41.0,46.0,44.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,11.0,12.0,11.0,13.0,33.0,66.0,44.0,43.0,43.0,43.0,43.0,44.0,45.0,44.0,45.0,44.0,45.0,45.0,42.0,45.0,41.0
Memory,5.6640625,5.6640625,5.6640625,5.6640625,47.9736328125,51.15966796875,51.72119140625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,5.6640625,5.6640625,5.6640625,5.6640625,5.6640625,5.6640625,5.6640625,5.6640625,5.6640625,5.6640625,5.6640625,5.6640625,5.6640625,5.6640625,47.9736328125,51.23291015625,51.72119140625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625,51.81884765625
