GPU,13.0,5.0,5.0,8.0,8.0,7.000000000000001,7.000000000000001,8.0,8.0,19.0,33.0,33.0,69.0,69.0,44.0,44.0,44.0,47.0,47.0,45.0,45.0,43.0,43.0,45.0,46.0,46.0,44.0,44.0,43.0,44.0,44.0,48.0,45.0,45.0,18.0,18.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,6.0,6.0,7.000000000000001,7.000000000000001,11.0,3.0,3.0,2.0,2.0,1.0,1.0,18.0,4.0,4.0,55.00000000000001,55.00000000000001,51.0,51.0,41.0,41.0,46.0,43.0,43.0,41.0,41.0,41.0,41.0,45.0,43.0,43.0,41.0,41.0,42.0,42.0,45.0,43.0,43.0,41.0,41.0,42.0,45.0,45.0,43.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,45.0,45.0,44.0,44.0,44.0,43.0,43.0,47.0,47.0,45.0,42.0,42.0,47.0,44.0,44.0,45.0,45.0,45.0,43.0,43.0,46.0,41.0,41.0,47.0,47.0,43.0,46.0,46.0,44.0,43.0,43.0,46.0,46.0,42.0,47.0,47.0,48.0,48.0,31.0,1.0,1.0,2.0,2.0,4.0,19.0,19.0,6.0,6.0,72.0,42.0,42.0,46.0,46.0,46.0,41.0,41.0,47.0,43.0,43.0,41.0,41.0,46.0,44.0,44.0,42.0,42.0,47.0,42.0,42.0,47.0,43.0,43.0,45.0,45.0,46.0,42.0,42.0,47.0,47.0,43.0,47.0,47.0,43.0,44.0,44.0,47.0,47.0,44.0,47.0,47.0,48.0,43.0,43.0,42.0,42.0,44.0,46.0
Memory,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,6.4208984375,83.45947265625,84.63134765625,86.63330078125,87.19482421875,87.19482421875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,5.92041015625,66.02783203125,83.88671875,85.80322265625,87.19482421875,87.19482421875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,87.29248046875,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,4.345703125,6.65283203125,83.447265625,85.36376953125,87.19482421875,87.19482421875,87.29248046875,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125,87.31689453125
